VEHICLEID,YEARID,MAKENAME,MODELNAME,SUBMODELNAME,VEHICLETYPEID,VEHICLETYPENAME,REGIONID,REGIONNAME,Name,hyphen,Slug,Parent,Category slug
245603,2017,Kia,Niro,LX,6,Truck,1,United States,2017 Kia Niro LX,2017-Kia-Niro-LX,2017-kia-niro-lx,2017-Kia-Niro,2017-kia-niro
245604,2017,Kia,Niro,EX,6,Truck,1,United States,2017 Kia Niro EX,2017-Kia-Niro-EX,2017-kia-niro-ex,2017-Kia-Niro,2017-kia-niro
245605,2017,Kia,Niro,Touring,6,Truck,1,United States,2017 Kia Niro Touring,2017-Kia-Niro-Touring,2017-kia-niro-touring,2017-Kia-Niro,2017-kia-niro
245610,2017,Hyundai,Tucson,Fuel Cell,6,Truck,1,United States,2017 Hyundai Tucson Fuel Cell,2017-Hyundai-Tucson-Fuel Cell,2017-hyundai-tucson-fuel cell,2017-Hyundai-Tucson,2017-hyundai-tucson
245638,2017,Land Rover,Range Rover Sport,HSE Dynamic,6,Truck,1,United States,2017 Land Rover Range Rover Sport HSE Dynamic,2017-Land Rover-Range Rover Sport-HSE Dynamic,2017-land rover-range rover sport-hse dynamic,2017-Land Rover-Range Rover Sport,2017-land rover-range rover sport
245671,2017,Nissan,Rogue Sport,S,6,Truck,1,United States,2017 Nissan Rogue Sport S,2017-Nissan-Rogue Sport-S,2017-nissan-rogue sport-s,2017-Nissan-Rogue Sport,2017-nissan-rogue sport
245672,2017,Nissan,Rogue Sport,SV,6,Truck,1,United States,2017 Nissan Rogue Sport SV,2017-Nissan-Rogue Sport-SV,2017-nissan-rogue sport-sv,2017-Nissan-Rogue Sport,2017-nissan-rogue sport
245673,2017,Nissan,Rogue Sport,SL,6,Truck,1,United States,2017 Nissan Rogue Sport SL,2017-Nissan-Rogue Sport-SL,2017-nissan-rogue sport-sl,2017-Nissan-Rogue Sport,2017-nissan-rogue sport
245681,2018,Buick,Envision,Base,6,Truck,1,United States,2018 Buick Envision Base,2018-Buick-Envision-Base,2018-buick-envision-base,2018-Buick-Envision,2018-buick-envision
245682,2018,Buick,Envision,Essence,6,Truck,1,United States,2018 Buick Envision Essence,2018-Buick-Envision-Essence,2018-buick-envision-essence,2018-Buick-Envision,2018-buick-envision
245683,2018,Buick,Envision,Preferred,6,Truck,1,United States,2018 Buick Envision Preferred,2018-Buick-Envision-Preferred,2018-buick-envision-preferred,2018-Buick-Envision,2018-buick-envision
245684,2018,Buick,Envision,Premium,6,Truck,1,United States,2018 Buick Envision Premium,2018-Buick-Envision-Premium,2018-buick-envision-premium,2018-Buick-Envision,2018-buick-envision
245685,2017,Ford,Expedition,SSV,6,Truck,1,United States,2017 Ford Expedition SSV,2017-Ford-Expedition-SSV,2017-ford-expedition-ssv,2017-Ford-Expedition,2017-ford-expedition
245686,2016,Ford,Expedition,SSV,6,Truck,1,United States,2016 Ford Expedition SSV,2016-Ford-Expedition-SSV,2016-ford-expedition-ssv,2016-Ford-Expedition,2016-ford-expedition
245689,2016,Ford,Expedition,EL SSV,6,Truck,1,United States,2016 Ford Expedition EL SSV,2016-Ford-Expedition-EL SSV,2016-ford-expedition-el ssv,2016-Ford-Expedition,2016-ford-expedition
245690,2017,Ford,Expedition,EL SSV,6,Truck,1,United States,2017 Ford Expedition EL SSV,2017-Ford-Expedition-EL SSV,2017-ford-expedition-el ssv,2017-Ford-Expedition,2017-ford-expedition
245691,2016,Ford,Transit-250,PTV,7,Van,1,United States,2016 Ford Transit-250 PTV,2016-Ford-Transit-250-PTV,2016-ford-transit-250-ptv,2016-Ford-Transit-250,2016-ford-transit-250
245692,2017,Ford,Transit-250,PTV,7,Van,1,United States,2017 Ford Transit-250 PTV,2017-Ford-Transit-250-PTV,2017-ford-transit-250-ptv,2017-Ford-Transit-250,2017-ford-transit-250
246022,2018,Chevrolet,Equinox,L,6,Truck,1,United States,2018 Chevrolet Equinox L,2018-Chevrolet-Equinox-L,2018-chevrolet-equinox-l,2018-Chevrolet-Equinox,2018-chevrolet-equinox
246023,2018,Chevrolet,Equinox,LS,6,Truck,1,United States,2018 Chevrolet Equinox LS,2018-Chevrolet-Equinox-LS,2018-chevrolet-equinox-ls,2018-Chevrolet-Equinox,2018-chevrolet-equinox
246024,2018,Chevrolet,Equinox,LT,6,Truck,1,United States,2018 Chevrolet Equinox LT,2018-Chevrolet-Equinox-LT,2018-chevrolet-equinox-lt,2018-Chevrolet-Equinox,2018-chevrolet-equinox
246025,2018,Chevrolet,Equinox,Premier,6,Truck,1,United States,2018 Chevrolet Equinox Premier,2018-Chevrolet-Equinox-Premier,2018-chevrolet-equinox-premier,2018-Chevrolet-Equinox,2018-chevrolet-equinox
246031,2018,Buick,Encore,Base,6,Truck,1,United States,2018 Buick Encore Base,2018-Buick-Encore-Base,2018-buick-encore-base,2018-Buick-Encore,2018-buick-encore
246032,2018,Buick,Encore,Essence,6,Truck,1,United States,2018 Buick Encore Essence,2018-Buick-Encore-Essence,2018-buick-encore-essence,2018-Buick-Encore,2018-buick-encore
246033,2018,Buick,Encore,Preferred,6,Truck,1,United States,2018 Buick Encore Preferred,2018-Buick-Encore-Preferred,2018-buick-encore-preferred,2018-Buick-Encore,2018-buick-encore
246034,2018,Buick,Encore,Preferred II,6,Truck,1,United States,2018 Buick Encore Preferred II,2018-Buick-Encore-Preferred II,2018-buick-encore-preferred ii,2018-Buick-Encore,2018-buick-encore
246035,2018,Buick,Encore,Premium,6,Truck,1,United States,2018 Buick Encore Premium,2018-Buick-Encore-Premium,2018-buick-encore-premium,2018-Buick-Encore,2018-buick-encore
246036,2018,Buick,Encore,Sport Touring,6,Truck,1,United States,2018 Buick Encore Sport Touring,2018-Buick-Encore-Sport Touring,2018-buick-encore-sport touring,2018-Buick-Encore,2018-buick-encore
246078,2017,Lexus,GX460,Premium,6,Truck,1,United States,2017 Lexus GX460 Premium,2017-Lexus-GX460-Premium,2017-lexus-gx460-premium,2017-Lexus-GX460,2017-lexus-gx460
246083,2018,Cadillac,Escalade,Base,6,Truck,1,United States,2018 Cadillac Escalade Base,2018-Cadillac-Escalade-Base,2018-cadillac-escalade-base,2018-Cadillac-Escalade,2018-cadillac-escalade
246084,2018,Cadillac,Escalade,Luxury,6,Truck,1,United States,2018 Cadillac Escalade Luxury,2018-Cadillac-Escalade-Luxury,2018-cadillac-escalade-luxury,2018-Cadillac-Escalade,2018-cadillac-escalade
246085,2018,Cadillac,Escalade,Platinum,6,Truck,1,United States,2018 Cadillac Escalade Platinum,2018-Cadillac-Escalade-Platinum,2018-cadillac-escalade-platinum,2018-Cadillac-Escalade,2018-cadillac-escalade
246086,2018,Cadillac,Escalade,Premium Luxury,6,Truck,1,United States,2018 Cadillac Escalade Premium Luxury,2018-Cadillac-Escalade-Premium Luxury,2018-cadillac-escalade-premium luxury,2018-Cadillac-Escalade,2018-cadillac-escalade
246087,2018,Cadillac,Escalade ESV,Base,6,Truck,1,United States,2018 Cadillac Escalade ESV Base,2018-Cadillac-Escalade ESV-Base,2018-cadillac-escalade esv-base,2018-Cadillac-Escalade ESV,2018-cadillac-escalade esv
246088,2018,Cadillac,Escalade ESV,Luxury,6,Truck,1,United States,2018 Cadillac Escalade ESV Luxury,2018-Cadillac-Escalade ESV-Luxury,2018-cadillac-escalade esv-luxury,2018-Cadillac-Escalade ESV,2018-cadillac-escalade esv
246089,2018,Cadillac,Escalade ESV,Platinum,6,Truck,1,United States,2018 Cadillac Escalade ESV Platinum,2018-Cadillac-Escalade ESV-Platinum,2018-cadillac-escalade esv-platinum,2018-Cadillac-Escalade ESV,2018-cadillac-escalade esv
246090,2018,Cadillac,Escalade ESV,Premium Luxury,6,Truck,1,United States,2018 Cadillac Escalade ESV Premium Luxury,2018-Cadillac-Escalade ESV-Premium Luxury,2018-cadillac-escalade esv-premium luxury,2018-Cadillac-Escalade ESV,2018-cadillac-escalade esv
246091,2018,Cadillac,XT5,Base,6,Truck,1,United States,2018 Cadillac XT5 Base,2018-Cadillac-XT5-Base,2018-cadillac-xt5-base,2018-Cadillac-XT5,2018-cadillac-xt5
246092,2018,Cadillac,XT5,Luxury,6,Truck,1,United States,2018 Cadillac XT5 Luxury,2018-Cadillac-XT5-Luxury,2018-cadillac-xt5-luxury,2018-Cadillac-XT5,2018-cadillac-xt5
246093,2018,Cadillac,XT5,Platinum,6,Truck,1,United States,2018 Cadillac XT5 Platinum,2018-Cadillac-XT5-Platinum,2018-cadillac-xt5-platinum,2018-Cadillac-XT5,2018-cadillac-xt5
246094,2018,Cadillac,XT5,Premium Luxury,6,Truck,1,United States,2018 Cadillac XT5 Premium Luxury,2018-Cadillac-XT5-Premium Luxury,2018-cadillac-xt5-premium luxury,2018-Cadillac-XT5,2018-cadillac-xt5
246106,2018,Honda,Ridgeline,Black Edition,6,Truck,1,United States,2018 Honda Ridgeline Black Edition,2018-Honda-Ridgeline-Black Edition,2018-honda-ridgeline-black edition,2018-Honda-Ridgeline,2018-honda-ridgeline
246107,2018,Honda,Ridgeline,RT,6,Truck,1,United States,2018 Honda Ridgeline RT,2018-Honda-Ridgeline-RT,2018-honda-ridgeline-rt,2018-Honda-Ridgeline,2018-honda-ridgeline
246108,2018,Honda,Ridgeline,RTL,6,Truck,1,United States,2018 Honda Ridgeline RTL,2018-Honda-Ridgeline-RTL,2018-honda-ridgeline-rtl,2018-Honda-Ridgeline,2018-honda-ridgeline
246109,2018,Honda,Ridgeline,RTL-E,6,Truck,1,United States,2018 Honda Ridgeline RTL-E,2018-Honda-Ridgeline-RTL-E,2018-honda-ridgeline-rtl-e,2018-Honda-Ridgeline,2018-honda-ridgeline
246110,2018,Honda,Ridgeline,RTL-T,6,Truck,1,United States,2018 Honda Ridgeline RTL-T,2018-Honda-Ridgeline-RTL-T,2018-honda-ridgeline-rtl-t,2018-Honda-Ridgeline,2018-honda-ridgeline
246112,2018,Honda,Ridgeline,Sport,6,Truck,1,United States,2018 Honda Ridgeline Sport,2018-Honda-Ridgeline-Sport,2018-honda-ridgeline-sport,2018-Honda-Ridgeline,2018-honda-ridgeline
246141,2018,Honda,HR-V,EX,6,Truck,1,United States,2018 Honda HR-V EX,2018-Honda-HR-V-EX,2018-honda-hr-v-ex,2018-Honda-HR-V,2018-honda-hr-v
246142,2018,Honda,HR-V,EX-L,6,Truck,1,United States,2018 Honda HR-V EX-L,2018-Honda-HR-V-EX-L,2018-honda-hr-v-ex-l,2018-Honda-HR-V,2018-honda-hr-v
246143,2018,Honda,HR-V,LX,6,Truck,1,United States,2018 Honda HR-V LX,2018-Honda-HR-V-LX,2018-honda-hr-v-lx,2018-Honda-HR-V,2018-honda-hr-v
246144,2018,GMC,Acadia,Denali,6,Truck,1,United States,2018 GMC Acadia Denali,2018-GMC-Acadia-Denali,2018-gmc-acadia-denali,2018-GMC-Acadia,2018-gmc-acadia
246145,2018,GMC,Acadia,SL,6,Truck,1,United States,2018 GMC Acadia SL,2018-GMC-Acadia-SL,2018-gmc-acadia-sl,2018-GMC-Acadia,2018-gmc-acadia
246146,2018,GMC,Acadia,SLE,6,Truck,1,United States,2018 GMC Acadia SLE,2018-GMC-Acadia-SLE,2018-gmc-acadia-sle,2018-GMC-Acadia,2018-gmc-acadia
246147,2018,GMC,Acadia,SLT,6,Truck,1,United States,2018 GMC Acadia SLT,2018-GMC-Acadia-SLT,2018-gmc-acadia-slt,2018-GMC-Acadia,2018-gmc-acadia
246148,2018,GMC,Canyon,Base,6,Truck,1,United States,2018 GMC Canyon Base,2018-GMC-Canyon-Base,2018-gmc-canyon-base,2018-GMC-Canyon,2018-gmc-canyon
246149,2018,GMC,Canyon,Denali,6,Truck,1,United States,2018 GMC Canyon Denali,2018-GMC-Canyon-Denali,2018-gmc-canyon-denali,2018-GMC-Canyon,2018-gmc-canyon
246150,2018,GMC,Canyon,SL,6,Truck,1,United States,2018 GMC Canyon SL,2018-GMC-Canyon-SL,2018-gmc-canyon-sl,2018-GMC-Canyon,2018-gmc-canyon
246151,2018,GMC,Canyon,SLE,6,Truck,1,United States,2018 GMC Canyon SLE,2018-GMC-Canyon-SLE,2018-gmc-canyon-sle,2018-GMC-Canyon,2018-gmc-canyon
246152,2018,GMC,Canyon,SLT,6,Truck,1,United States,2018 GMC Canyon SLT,2018-GMC-Canyon-SLT,2018-gmc-canyon-slt,2018-GMC-Canyon,2018-gmc-canyon
246153,2018,Chevrolet,Colorado,Base,6,Truck,1,United States,2018 Chevrolet Colorado Base,2018-Chevrolet-Colorado-Base,2018-chevrolet-colorado-base,2018-Chevrolet-Colorado,2018-chevrolet-colorado
246154,2018,Chevrolet,Colorado,LT,6,Truck,1,United States,2018 Chevrolet Colorado LT,2018-Chevrolet-Colorado-LT,2018-chevrolet-colorado-lt,2018-Chevrolet-Colorado,2018-chevrolet-colorado
246155,2018,Chevrolet,Colorado,WT,6,Truck,1,United States,2018 Chevrolet Colorado WT,2018-Chevrolet-Colorado-WT,2018-chevrolet-colorado-wt,2018-Chevrolet-Colorado,2018-chevrolet-colorado
246156,2018,Chevrolet,Colorado,Z71,6,Truck,1,United States,2018 Chevrolet Colorado Z71,2018-Chevrolet-Colorado-Z71,2018-chevrolet-colorado-z71,2018-Chevrolet-Colorado,2018-chevrolet-colorado
246157,2018,Chevrolet,Suburban,LS,6,Truck,1,United States,2018 Chevrolet Suburban LS,2018-Chevrolet-Suburban-LS,2018-chevrolet-suburban-ls,2018-Chevrolet-Suburban,2018-chevrolet-suburban
246158,2018,Chevrolet,Suburban,LT,6,Truck,1,United States,2018 Chevrolet Suburban LT,2018-Chevrolet-Suburban-LT,2018-chevrolet-suburban-lt,2018-Chevrolet-Suburban,2018-chevrolet-suburban
246159,2018,Chevrolet,Suburban,Premier,6,Truck,1,United States,2018 Chevrolet Suburban Premier,2018-Chevrolet-Suburban-Premier,2018-chevrolet-suburban-premier,2018-Chevrolet-Suburban,2018-chevrolet-suburban
246160,2018,Chevrolet,Suburban 3500 HD,LS,6,Truck,1,United States,2018 Chevrolet Suburban 3500 HD LS,2018-Chevrolet-Suburban 3500 HD-LS,2018-chevrolet-suburban 3500 hd-ls,2018-Chevrolet-Suburban 3500 HD,2018-chevrolet-suburban 3500 hd
246161,2018,Chevrolet,Suburban 3500 HD,LT,6,Truck,1,United States,2018 Chevrolet Suburban 3500 HD LT,2018-Chevrolet-Suburban 3500 HD-LT,2018-chevrolet-suburban 3500 hd-lt,2018-Chevrolet-Suburban 3500 HD,2018-chevrolet-suburban 3500 hd
246171,2018,Chevrolet,Tahoe,LS,6,Truck,1,United States,2018 Chevrolet Tahoe LS,2018-Chevrolet-Tahoe-LS,2018-chevrolet-tahoe-ls,2018-Chevrolet-Tahoe,2018-chevrolet-tahoe
246172,2018,Chevrolet,Tahoe,LT,6,Truck,1,United States,2018 Chevrolet Tahoe LT,2018-Chevrolet-Tahoe-LT,2018-chevrolet-tahoe-lt,2018-Chevrolet-Tahoe,2018-chevrolet-tahoe
246173,2018,Chevrolet,Tahoe,Premier,6,Truck,1,United States,2018 Chevrolet Tahoe Premier,2018-Chevrolet-Tahoe-Premier,2018-chevrolet-tahoe-premier,2018-Chevrolet-Tahoe,2018-chevrolet-tahoe
246174,2018,GMC,Yukon,Denali,6,Truck,1,United States,2018 GMC Yukon Denali,2018-GMC-Yukon-Denali,2018-gmc-yukon-denali,2018-GMC-Yukon,2018-gmc-yukon
246175,2018,GMC,Yukon,SLE,6,Truck,1,United States,2018 GMC Yukon SLE,2018-GMC-Yukon-SLE,2018-gmc-yukon-sle,2018-GMC-Yukon,2018-gmc-yukon
246176,2018,GMC,Yukon,SLT,6,Truck,1,United States,2018 GMC Yukon SLT,2018-GMC-Yukon-SLT,2018-gmc-yukon-slt,2018-GMC-Yukon,2018-gmc-yukon
246177,2018,GMC,Yukon XL,Denali,6,Truck,1,United States,2018 GMC Yukon XL Denali,2018-GMC-Yukon XL-Denali,2018-gmc-yukon xl-denali,2018-GMC-Yukon XL,2018-gmc-yukon xl
246178,2018,GMC,Yukon XL,SLE,6,Truck,1,United States,2018 GMC Yukon XL SLE,2018-GMC-Yukon XL-SLE,2018-gmc-yukon xl-sle,2018-GMC-Yukon XL,2018-gmc-yukon xl
246179,2018,GMC,Yukon XL,SLT,6,Truck,1,United States,2018 GMC Yukon XL SLT,2018-GMC-Yukon XL-SLT,2018-gmc-yukon xl-slt,2018-GMC-Yukon XL,2018-gmc-yukon xl
246715,1977,GMC,K15,Indy Hauler,6,Truck,1,United States,1977 GMC K15 Indy Hauler,1977-GMC-K15-Indy Hauler,1977-gmc-k15-indy hauler,1977-GMC-K15,1977-gmc-k15
246726,2017,Mazda,CX-5,Grand Touring,6,Truck,1,United States,2017 Mazda CX-5 Grand Touring,2017-Mazda-CX-5-Grand Touring,2017-mazda-cx-5-grand touring,2017-Mazda-CX-5,2017-mazda-cx-5
246727,2017,Mazda,CX-5,Touring,6,Truck,1,United States,2017 Mazda CX-5 Touring,2017-Mazda-CX-5-Touring,2017-mazda-cx-5-touring,2017-Mazda-CX-5,2017-mazda-cx-5
246728,2017,Mazda,CX-5,Sport,6,Truck,1,United States,2017 Mazda CX-5 Sport,2017-Mazda-CX-5-Sport,2017-mazda-cx-5-sport,2017-Mazda-CX-5,2017-mazda-cx-5
246729,2017,Kia,Niro,Touring Launch Edition,6,Truck,1,United States,2017 Kia Niro Touring Launch Edition,2017-Kia-Niro-Touring Launch Edition,2017-kia-niro-touring launch edition,2017-Kia-Niro,2017-kia-niro
246730,2017,Chevrolet,Colorado,ZR2,6,Truck,1,United States,2017 Chevrolet Colorado ZR2,2017-Chevrolet-Colorado-ZR2,2017-chevrolet-colorado-zr2,2017-Chevrolet-Colorado,2017-chevrolet-colorado
246737,2017,Porsche,Cayenne,Platinum Edition,6,Truck,1,United States,2017 Porsche Cayenne Platinum Edition,2017-Porsche-Cayenne-Platinum Edition,2017-porsche-cayenne-platinum edition,2017-Porsche-Cayenne,2017-porsche-cayenne
246738,2017,Porsche,Cayenne,S E-Hybrid Platinum Edition,6,Truck,1,United States,2017 Porsche Cayenne S E-Hybrid Platinum Edition,2017-Porsche-Cayenne-S E-Hybrid Platinum Edition,2017-porsche-cayenne-s e-hybrid platinum edition,2017-Porsche-Cayenne,2017-porsche-cayenne
246753,2011,Ford,Transit Connect,Electric,7,Van,1,United States,2011 Ford Transit Connect Electric,2011-Ford-Transit Connect-Electric,2011-ford-transit connect-electric,2011-Ford-Transit Connect,2011-ford-transit connect
246802,2018,Land Rover,Range Rover Velar,R-Dynamic HSE,6,Truck,1,United States,2018 Land Rover Range Rover Velar R-Dynamic HSE,2018-Land Rover-Range Rover Velar-R-Dynamic HSE,2018-land rover-range rover velar-r-dynamic hse,2018-Land Rover-Range Rover Velar,2018-land rover-range rover velar
246803,2018,Land Rover,Range Rover Velar,R-Dynamic SE,6,Truck,1,United States,2018 Land Rover Range Rover Velar R-Dynamic SE,2018-Land Rover-Range Rover Velar-R-Dynamic SE,2018-land rover-range rover velar-r-dynamic se,2018-Land Rover-Range Rover Velar,2018-land rover-range rover velar
246804,2018,Land Rover,Range Rover Velar,First Edition,6,Truck,1,United States,2018 Land Rover Range Rover Velar First Edition,2018-Land Rover-Range Rover Velar-First Edition,2018-land rover-range rover velar-first edition,2018-Land Rover-Range Rover Velar,2018-land rover-range rover velar
246807,2018,Land Rover,Range Rover Velar,Base,6,Truck,1,United States,2018 Land Rover Range Rover Velar Base,2018-Land Rover-Range Rover Velar-Base,2018-land rover-range rover velar-base,2018-Land Rover-Range Rover Velar,2018-land rover-range rover velar
246808,2018,Land Rover,Range Rover Velar,S,6,Truck,1,United States,2018 Land Rover Range Rover Velar S,2018-Land Rover-Range Rover Velar-S,2018-land rover-range rover velar-s,2018-Land Rover-Range Rover Velar,2018-land rover-range rover velar
246809,2018,Land Rover,Range Rover Velar,SE,6,Truck,1,United States,2018 Land Rover Range Rover Velar SE,2018-Land Rover-Range Rover Velar-SE,2018-land rover-range rover velar-se,2018-Land Rover-Range Rover Velar,2018-land rover-range rover velar
246810,2017,Toyota,RAV4,SE,6,Truck,1,United States,2017 Toyota RAV4 SE,2017-Toyota-RAV4-SE,2017-toyota-rav4-se,2017-Toyota-RAV4,2017-toyota-rav4
246811,2018,Honda,CR-V,EX,6,Truck,1,United States,2018 Honda CR-V EX,2018-Honda-CR-V-EX,2018-honda-cr-v-ex,2018-Honda-CR-V,2018-honda-cr-v
246812,2018,Honda,CR-V,Touring,6,Truck,1,United States,2018 Honda CR-V Touring,2018-Honda-CR-V-Touring,2018-honda-cr-v-touring,2018-Honda-CR-V,2018-honda-cr-v
246813,2018,Honda,CR-V,LX,6,Truck,1,United States,2018 Honda CR-V LX,2018-Honda-CR-V-LX,2018-honda-cr-v-lx,2018-Honda-CR-V,2018-honda-cr-v
246814,2018,Honda,CR-V,EX-L,6,Truck,1,United States,2018 Honda CR-V EX-L,2018-Honda-CR-V-EX-L,2018-honda-cr-v-ex-l,2018-Honda-CR-V,2018-honda-cr-v
246828,2018,Ford,Expedition,XLT,6,Truck,1,United States,2018 Ford Expedition XLT,2018-Ford-Expedition-XLT,2018-ford-expedition-xlt,2018-Ford-Expedition,2018-ford-expedition
246829,2018,Ford,Expedition,SSV,6,Truck,1,United States,2018 Ford Expedition SSV,2018-Ford-Expedition-SSV,2018-ford-expedition-ssv,2018-Ford-Expedition,2018-ford-expedition
246830,2018,Ford,Expedition,Platinum,6,Truck,1,United States,2018 Ford Expedition Platinum,2018-Ford-Expedition-Platinum,2018-ford-expedition-platinum,2018-Ford-Expedition,2018-ford-expedition
246832,2018,Ford,Expedition,Limited,6,Truck,1,United States,2018 Ford Expedition Limited,2018-Ford-Expedition-Limited,2018-ford-expedition-limited,2018-Ford-Expedition,2018-ford-expedition
246833,2018,Ford,Escape,Titanium,6,Truck,1,United States,2018 Ford Escape Titanium,2018-Ford-Escape-Titanium,2018-ford-escape-titanium,2018-Ford-Escape,2018-ford-escape
246834,2018,Ford,Escape,S,6,Truck,1,United States,2018 Ford Escape S,2018-Ford-Escape-S,2018-ford-escape-s,2018-Ford-Escape,2018-ford-escape
246835,2018,Ford,Escape,SE,6,Truck,1,United States,2018 Ford Escape SE,2018-Ford-Escape-SE,2018-ford-escape-se,2018-Ford-Escape,2018-ford-escape
246836,2018,Ford,EcoSport,S,6,Truck,1,United States,2018 Ford EcoSport S,2018-Ford-EcoSport-S,2018-ford-ecosport-s,2018-Ford-EcoSport,2018-ford-ecosport
246837,2018,Ford,EcoSport,SES,6,Truck,1,United States,2018 Ford EcoSport SES,2018-Ford-EcoSport-SES,2018-ford-ecosport-ses,2018-Ford-EcoSport,2018-ford-ecosport
246838,2018,Ford,EcoSport,Titanium,6,Truck,1,United States,2018 Ford EcoSport Titanium,2018-Ford-EcoSport-Titanium,2018-ford-ecosport-titanium,2018-Ford-EcoSport,2018-ford-ecosport
246839,2018,Ford,EcoSport,SE,6,Truck,1,United States,2018 Ford EcoSport SE,2018-Ford-EcoSport-SE,2018-ford-ecosport-se,2018-Ford-EcoSport,2018-ford-ecosport
246850,2018,Chevrolet,Traverse,High Country,6,Truck,1,United States,2018 Chevrolet Traverse High Country,2018-Chevrolet-Traverse-High Country,2018-chevrolet-traverse-high country,2018-Chevrolet-Traverse,2018-chevrolet-traverse
246851,2018,Chevrolet,Traverse,L,6,Truck,1,United States,2018 Chevrolet Traverse L,2018-Chevrolet-Traverse-L,2018-chevrolet-traverse-l,2018-Chevrolet-Traverse,2018-chevrolet-traverse
246852,2018,Chevrolet,Traverse,LS,6,Truck,1,United States,2018 Chevrolet Traverse LS,2018-Chevrolet-Traverse-LS,2018-chevrolet-traverse-ls,2018-Chevrolet-Traverse,2018-chevrolet-traverse
246853,2018,Chevrolet,Traverse,LT,6,Truck,1,United States,2018 Chevrolet Traverse LT,2018-Chevrolet-Traverse-LT,2018-chevrolet-traverse-lt,2018-Chevrolet-Traverse,2018-chevrolet-traverse
246854,2018,Chevrolet,Traverse,Premier,6,Truck,1,United States,2018 Chevrolet Traverse Premier,2018-Chevrolet-Traverse-Premier,2018-chevrolet-traverse-premier,2018-Chevrolet-Traverse,2018-chevrolet-traverse
246855,2018,Chevrolet,Traverse,RS,6,Truck,1,United States,2018 Chevrolet Traverse RS,2018-Chevrolet-Traverse-RS,2018-chevrolet-traverse-rs,2018-Chevrolet-Traverse,2018-chevrolet-traverse
